budget_x,country,date_x,genre,names,orig_lang,orig_title,Sum of Profit/Loss,revenue,score,status
25000000,FR,10-12-2011,"Adventure, Animation, Comedy, Family, Fantasy",A Monster in Paris, French, Un monstre à Paris,1611650,26611650,68, Released
25000000,GB,01/27/2023,"Action, Adventure, Thriller",Plane, English,Plane,26000000,51000000,69, Released
25000000,GB,01/30/1972,"Crime, Drama, Thriller",Straw Dogs, English,Straw Dogs,-13746179,11253821,71, Released
25000000,GB,06/21/2002,Thriller,Killing Me Softly, English,Killing Me Softly,-17224862,7775138,55, Released
25000000,GB,10/27/2014,"Fantasy, Adventure, Family",The Adventurer: The Curse of the Midas Box, English,The Adventurer: The Curse of the Midas Box,-25000000,0,57, Released
25000000,HK,10/31/2014,"Action, Thriller, Crime",Kung Fu Jungle, Cantonese, 一個人的武林,-24870885,129115,67, Released
25000000,IE,01/14/2000,Drama,Angela's Ashes, English,Angela's Ashes,-11961340,13038660,72, Released
25000000,KR,03/21/2017,Romance,The Girl Next Door, Korean, 옆집소녀,6635150,31635150,50, Released
25000000,TH,01/21/2004,"Action, Comedy",The Bodyguard, Thai, บอดี้การ์ดหน้าเหลี่ยม,386006740,411006740,59, Released
25000000,US,01/25/2019,"Thriller, Mystery, Drama",Serenity, English,Serenity,-11991196,13008804,54, Released
25000000,US,01/29/2016,"Western, Action, Drama",Jane Got a Gun, English,Jane Got a Gun,-21228655,3771345,58, Released
25000000,US,01/30/1998,"Comedy, Drama, Romance",Great Expectations, English,Great Expectations,30494066,55494066,67, Released
25000000,US,01-09-2009,"Action, Thriller, Crime",Thick as Thieves, English,Thick as Thieves,121955378.6,146955378.6,59, Released
25000000,US,02/27/2009,"Crime, Drama",Crossing Over, English,Crossing Over,-23962665,1037335,61, Released
25000000,US,02/27/2015,Action,Outcast, English,Outcast,-19851497,5148503,51, Released
25000000,US,03/15/2019,"Science Fiction, Action, Horror, Thriller",Captive State, English,Captive State,-15636790,9363210,56, Released
25000000,US,03/24/2017,"Action, Comedy, Crime",CHiPS, English,CHiPS,-1809708,23190292,61, Released
25000000,US,03/27/2003,"Comedy, Romance, Drama, Family",What a Girl Wants, English,What a Girl Wants,12216643,37216643,62, Released
25000000,US,03/31/1994,"Romance, Drama",The House of the Spirits, English,The House of the Spirits,-18734689,6265311,69, Released
25000000,US,04/13/2018,"Animation, Adventure, Family, History, War",Sgt. Stubby: An American Hero, English,Sgt. Stubby: An American Hero,-21176380,3823620,77, Released
25000000,US,04/24/2009,Action,Fighting, English,Fighting,7831707,32831707,59, Released
25000000,US,04-09-1932,"Action, Crime, Drama, Thriller",Scarface, English,Scarface,19942821,44942821,75, Released
25000000,US,05/22/2009,"Music, Comedy, Action",Dance Flick, English,Dance Flick,7224624,32224624,46, Released
25000000,US,05-01-1998,Drama,He Got Game, English,He Got Game,-2588052,22411948,68, Released
25000000,US,05-04-1984,"Action, Drama, History",The Bounty, English,The Bounty,-16386538,8613462,67, Released
25000000,US,06/13/2003,"Animation, Family, Adventure, Comedy",Rugrats Go Wild, English,Rugrats Go Wild,30443032,55443032,62, Released
25000000,US,06/25/1976,"Horror, Thriller",The Omen, English,The Omen,94295584,119295584,74, Released
25000000,US,06-01-2005,"Drama, Comedy",The Sisterhood of the Traveling Pants, English,The Sisterhood of the Traveling Pants,16560117,41560117,65, Released
25000000,US,06-03-2005,Drama,Lords of Dogtown, English,Lords of Dogtown,-11575635,13424365,71, Released
25000000,US,06-06-2006,Horror,The Omen, English,The Omen,94295584,119295584,56, Released
25000000,US,07/26/1996,"Family, Fantasy, Adventure, Drama",The Adventures of Pinocchio, English,The Adventures of Pinocchio,11682170,36682170,53, Released
25000000,US,08/13/1999,Drama,Brokedown Palace, English,Brokedown Palace,-13884234,11115766,64, Released
25000000,US,08/17/1984,"Action, Adventure, Comedy, Fantasy, Science Fiction",Sheena, English,Sheena,-19221647,5778353,57, Released
25000000,US,09/30/2005,Drama,The Greatest Game Ever Played, English,The Greatest Game Ever Played,-9531734,15468266,72, Released
25000000,US,09-02-2011,"Thriller, Horror",Shark Night 3D, English,Shark Night 3D,-6122847,18877153,49, Released
25000000,US,10/15/1993,Comedy,The Beverly Hillbillies, English,The Beverly Hillbillies,30598481,55598481,62, Released
25000000,US,10/16/1998,"Comedy, Horror",Bride of Chucky, English,Bride of Chucky,25692188,50692188,60, Released
25000000,US,10/22/2005,"Action, Fantasy, Horror",BloodRayne, English,BloodRayne,-21288367,3711633,42, Released
25000000,US,10-03-2007,"Thriller, Crime, Drama, Horror",The Girl Next Door, English,The Girl Next Door,6635150,31635150,67, Released
25000000,US,11/20/2009,"Drama, Crime",Bad Lieutenant: Port of Call - New Orleans, English,Bad Lieutenant: Port of Call - New Orleans,-14410898,10589102,61, Released
25000000,US,11/23/2016,"Romance, Comedy, Drama",Rules Don't Apply, English,Rules Don't Apply,-21114658,3885342,58, Released
25000000,US,11/27/1996,"Drama, History",The Crucible, English,The Crucible,-17656886,7343114,66, Released
25000000,US,11-11-2004,Drama,Finding Neverland, English,Finding Neverland,90036108,115036108,73, Released
25000000,US,12/20/2002,"Animation, Adventure, Family",The Wild Thornberrys Movie, English,The Wild Thornberrys Movie,35694737,60694737,65, Released
25000000,US,12/27/2002,Drama,The Hours, English,The Hours,72030468,97030468,73, Released
25000000,US,12-01-2017,"Drama, Romance",Wonder Wheel, English,Wonder Wheel,-9633534,15366466,64, Released
250000000,AU,04/28/2016,"Adventure, Action, Science Fiction",Captain America: Civil War, English,Captain America: Civil War,901899586,1151899586,74, Released
250000000,AU,04-12-2017,"Action, Crime, Thriller",The Fate of the Furious, English,The Fate of the Furious,986703796,1236703796,69, Released
250000000,AU,05-04-2023,"Science Fiction, Adventure, Comedy",Guardians of the Galaxy Volume 3, English,Guardians of the Galaxy Volume 3,-248759738.4,1240261.6,0, Post Production
250000000,AU,07/15/2009,"Adventure, Fantasy",Harry Potter and the Half-Blood Prince, English,Harry Potter and the Half-Blood Prince,679411069,929411069,77, Released
250000000,AU,07-06-2022,"Fantasy, Action, Comedy",Thor: Love and Thunder, English,Thor: Love and Thunder,510928081,760928081,66, Released
250000000,AU,11/13/2010,"Adventure, Fantasy",Harry Potter and the Deathly Hallows: Part 1, English,Harry Potter and the Deathly Hallows: Part 1,704305868,954305868,78, Released
250000000,AU,11-10-2022,"Action, Adventure, Science Fiction",Black Panther: Wakanda Forever, English,Black Panther: Wakanda Forever,604041058,854041058,73, Released
250000000,AU,11-11-2021,"Adventure, Action, Thriller",No Time to Die, English,No Time to Die,509959662,759959662,74, Released
250000000,AU,12/26/2013,"Fantasy, Adventure, Action",The Hobbit: The Desolation of Smaug, English,The Hobbit: The Desolation of Smaug,709358436,959358436,76, Released
250000000,AU,12/26/2014,"Action, Adventure, Fantasy",The Hobbit: The Battle of the Five Armies, English,The Hobbit: The Battle of the Five Armies,690323039,940323039,73, Released
25091412.8,US,04-08-2016,"Music, Romance, Drama",High Strung, English,High Strung,-22997687.8,2093725,71, Released
25100000,JP,03-06-1993,"Animation, Science Fiction, Action",Dragon Ball Z: Broly – The Legendary Super Saiyan, Japanese, ドラゴンボールＺ 燃え尽きろ!!熱戦・烈戦・超激戦,-3441018,21658982,73, Released
25130430,IN,07-10-2015,"Action, Drama",Bāhubali: The Beginning, Telugu, బాహుబలి:ద బిగినింగ్,65617090,90747520,76, Released
25255933.2,US,07-10-2015,"Documentary, Music",Amy, English,Amy,-16842789.2,8413144,76, Released
25273270.6,AU,05-05-1994,"Crime, Thriller",Le Samouraï, French,Le Samouraï,-25233789.6,39481,78, Released
25300000,US,09/15/2017,"Action, Drama, Thriller",Vengeance: A Love Story, English,Vengeance: A Love Story,-25295474,4526,56, Released
25352400,AU,09/16/2021,"Adventure, Animation, Family, Fantasy",AINBO: Spirit of the Amazon, English,AINBO: Spirit of the Amazon,-15115339,10237061,71, Released
2540000,AU,12/25/1952,"Comedy, Music, Romance, Drama",Singin' in the Rain, English,Singin' in the Rain,4701009,7241009,82, Released
254000000,MX,12/31/2023,"Music, Comedy, Drama","La Usurpadora, the Musical"," Spanish, Castilian"," La Usurpadora, El Musical",1402280462,1656280462,90, Released
2550000,JP,04/23/2021,Animation,Crayon Shin-chan: Shrouded in Mystery! The Flowers of Tenkazu Academy, Japanese, クレヨンしんちゃん 謎メキ！花の天カス学園,75349432,77899432,80, Released
25500000,KR,12/21/2011,"Drama, Action, History, War",My Way, Korean, 마이웨이,-8846512,16653488,80, Released
25536412.8,US,02/20/1998,"Drama, Romance",Dangerous Beauty, English,Dangerous Beauty,-20983141.8,4553271,71, Released
25634800,JP,08-05-2006,"Adventure, Animation, Action",Naruto the Movie: Guardians of the Crescent Moon Kingdom, Japanese, 劇場版 NARUTO -ナルト- 大興奮!みかづき島のアニマル騒動だってばよ,-22410800,3224000,71, Released
25645400,US,04/19/1998,"Adventure, Animation, Crime, Family, Mystery",Detective Conan: The Fourteenth Target, Japanese, 名探偵コナン １４番目の標的（ターゲット）,-9314778,16330622,71, Released
25657792,HK,08/15/1991,"Action, Drama",Once Upon a Time in China, Cantonese, 黃飛鴻,-21831333,3826459,72, Released
25660000,AU,10/13/2022,"Thriller, Crime, Mystery",The Night of the 12th, French, La Nuit du 12,-22192768,3467232,72, Released
256940000,JP,06/16/2023,"Animation, Action, Fantasy",Black Clover: Sword of the Wizard King, Japanese, ブラッククローバー 魔法帝の剣,-81670001.19999999,175269998.8,0, In Production
25745000,JP,03-05-2005,"Action, Animation, Comedy",One Piece: Baron Omatsuri and the Secret Island, Japanese, ワンピース the movie オマツリ男爵と秘密の島,-15250455,10494545,73, Released
25771333.2,DE,06-11-2015,"Crime, Thriller, Romance",Victoria, German,Victoria,-22579362.2,3191971,77, Released
258000000,AU,06-04-2007,"Fantasy, Action, Adventure",Spider-Man 3, English,Spider-Man 3,636860230,894860230,64, Released
258158,AU,04-04-2019,"Drama, Comedy",mid90s, English,mid90s,6639288,6897446,75, Released
2582313.8,AU,01-01-1986,"Action, Crime, Thriller",Police Story, Cantonese, 警察故事,-2469149.8,113164,75, Released
25840900,US,05-04-2018,"Thriller, Crime, Horror",Bad Samaritan, English,Bad Samaritan,-22405853,3435047,68, Released
25874800,AU,01/14/2021,"Romance, Drama",Ammonite, English,Ammonite,-24477895,1396905,71, Released
25874800,AU,06-09-2020,"Romance, Drama",365 Days, Polish, 365 dni,-16416210,9458590,71, Released
25874800,US,08/15/1973,"Music, Drama",Jesus Christ Superstar, English,Jesus Christ Superstar,-12674800,13200000,71, Released
25874800,US,08-11-1976,"Western, Drama",The Shootist, English,The Shootist,-17782890,8091910,71, Released
25911149.2,AU,07/27/2010,"Science Fiction, Crime, Action, Animation, Mystery",Batman: Under the Red Hood, English,Batman: Under the Red Hood,-19281971.2,6629178,78, Released
25937792,HK,12/15/1990,"Crime, Drama, Romance",Days of Being Wild, Cantonese, 阿飛正傳,-25795928,141864,73, Released
25964965.4,JP,08/25/2012,"Adventure, Action, Drama, History",Rurouni Kenshin Part I: Origins, Japanese, るろうに剣心,35735034.6,61700000,76, Released
26,AU,07/30/1992,"Comedy, Romance",Housesitter, English,Housesitter,68,94,62, Released
2600000,AU,02/22/1996,Drama,La Haine, French,La Haine,12700000,15300000,81, Released
2600000,AU,02-07-1974,"Western, Comedy",Blazing Saddles, English,Blazing Saddles,116900000,119500000,73, Released
2600000,AU,08/29/2009,Drama,Like Stars on Earth, Hindi, तारे ज़मीन पर,25830000,28430000,80, Released
2600000,CH,11/24/2022,"Action, Adventure, Comedy, Fantasy, Horror",Mad Heidi, English,Mad Heidi,50187629.2,52787629.2,58, Released
2600000,US,04/13/1984,Horror,Friday the 13th: The Final Chapter, English,Friday the 13th: The Final Chapter,30380880,32980880,61, Released
26000000,AU,01-03-2018,"Drama, Horror, Thriller",Flatliners, English,Flatliners,35308153,61308153,57, Released
26000000,AU,02-11-1999,"Romance, History, Comedy",Shakespeare in Love, English,Shakespeare in Love,253500000,279500000,69, Released
26000000,AU,03/18/2010,"Drama, Thriller, War",Brothers, English,Brothers,19043870,45043870,73, Released
26000000,AU,03/19/2009,"Action, Adventure, Comedy, Family",Paul Blart: Mall Cop, English,Paul Blart: Mall Cop,159904750,185904750,54, Released
26000000,AU,03/20/2014,"Thriller, Crime, Drama",Blood Ties, English,Blood Ties,-23076041,2923959,61, Released
26000000,AU,03-03-1994,Drama,Philadelphia, English,Philadelphia,175324422,201324422,77, Released
26000000,AU,03-06-2003,"Horror, Mystery",Final Destination 2, English,Final Destination 2,64396664,90396664,62, Released
26000000,AU,03-11-2021,"Drama, History",Judas and the Black Messiah, English,Judas and the Black Messiah,-18946051,7053949,74, Released
26000000,AU,06/27/2019,"Comedy, Fantasy, Music, Romance",Yesterday, English,Yesterday,62092097,88092097,67, Released
26000000,AU,06-03-2010,"Horror, Action, Fantasy",Legion, English,Legion,41647574,67647574,58, Released
26000000,AU,07/30/2015,"Science Fiction, Mystery, Thriller, Action",Self/less, English,Self/less,5807156,31807156,64, Released
26000000,AU,07-01-1977,"Drama, History, War",A Bridge Too Far, English,A Bridge Too Far,24800000,50800000,72, Released
26000000,AU,08/20/1990,"Drama, Science Fiction, Horror",Flatliners, English,Flatliners,35308153,61308153,65, Released
26000000,AU,08/21/2021,"Animation, Family, Adventure, Comedy",PAW Patrol: The Movie, English,PAW Patrol: The Movie,118327371,144327371,75, Released
26000000,AU,08-08-2013,"Action, Crime, Comedy",Pain & Gain, English,Pain & Gain,55275291,81275291,62, Released
26000000,AU,09/14/2004,"Comedy, Action, Adventure, Family, Romance",Agent Cody Banks 2: Destination London, English,Agent Cody Banks 2: Destination London,2703083,28703083,55, Released
26000000,AU,09/18/2003,"Comedy, Family, Fantasy",Freaky Friday, English,Freaky Friday,134822438,160822438,64, Released
26000000,AU,09/24/2000,"Adventure, Comedy, Crime","O Brother, Where Art Thou?", English,"O Brother, Where Art Thou?",49763814,75763814,73, Released
26000000,AU,09-01-2005,"Thriller, Mystery",Red Eye, English,Red Eye,70666486,96666486,63, Released
26000000,AU,09-03-2012,"Crime, Drama, Western",Lawless, English,Lawless,28393687,54393687,70, Released
26000000,AU,09-12-2008,"Action, Comedy, Crime",Pineapple Express, English,Pineapple Express,76404019,102404019,66, Released
26000000,AU,10/30/2014,"Drama, Romance",The Best of Me, English,The Best of Me,15059418,41059418,75, Released
26000000,AU,10/31/2019,"Drama, Thriller",Motherless Brooklyn, English,Motherless Brooklyn,-7522724,18477276,67, Released
26000000,AU,10-06-2005,"Comedy, Romance",The 40 Year Old Virgin, English,The 40 Year Old Virgin,151378645,177378645,64, Released
26000000,AU,10-09-1998,"Drama, Romance, Comedy",EverAfter, English,EverAfter,39705772,65705772,74, Released
26000000,AU,11/24/2016,"Comedy, Crime, Drama, Mystery",Bad Santa 2, English,Bad Santa 2,-2654887,23345113,53, Released
26000000,AU,12/15/1994,"Fantasy, Action",Highlander III: The Sorcerer, English,Highlander III: The Sorcerer,10800000,36800000,47, Released
26000000,AU,12-05-1991,"Action, Comedy, War",Hot Shots!, English,Hot Shots!,155096164,181096164,65, Released
26000000,AU,12-06-2001,"Thriller, Drama, Mystery, Romance",Original Sin, English,Original Sin,-9478590,16521410,61, Released
26000000,AU,12-12-1985,Western,Silverado, English,Silverado,7200000,33200000,70, Released
26000000,RU,01/30/2014,"Thriller, Adventure, Mystery, Fantasy, Horror, Science Fiction",Forbidden Empire, Russian, Вий,8592118,34592118,59, Released
26000000,US,01/27/2006,"Drama, Action",Annapolis, English,Annapolis,-8503008,17496992,66, Released
